contest,rank,caption,mean,precision,votes,not_funny,somewhat_funny,funny,has_question_mark,ends_with_punctuation,caption_length
532,1760,"You know, Ahab, I'm not having a whale of a time either.",1.193798449612403,0.0412931700632994,129,108,17,4,False,True,56
532,1761,Could you scratch a little more to the left?,1.193798449612403,0.0441290602199058,129,110,13,6,True,True,44
532,1762,Your'e not Ahab! Never mind.,1.193798449612403,0.0454807430337261,129,111,11,7,False,True,28
532,1763,Some travel agent. He said it would be nice and quiet on my own little island.,1.193798449612403,0.0427346454868216,129,109,15,5,False,True,78
532,1764,Uh oh. Wrong cartoon.,1.193798449612403,0.0454807430337261,129,111,11,7,False,True,21
532,1765,"Excuse me, I was looking for Maui.",1.193798449612403,0.039799520887428,129,107,19,3,False,True,34
532,1766,"Oh my, you haven't been flossing!",1.193798449612403,0.0441290602199058,129,110,13,6,False,True,33
532,1767,"Of all the islands in all of the oceans, you had to drop onto mine.",1.193798449612403,0.0427346454868216,129,109,15,5,False,True,67
532,1768,I'm home Honey!,1.193798449612403,0.0441290602199058,129,110,13,6,False,True,15
532,1769,"Jonah, I've been looking for you everywhere.",1.193798449612403,0.0441290602199058,129,110,13,6,False,True,44
532,1770,How 'bout a tummy rub?,1.193798449612403,0.0412931700632994,129,108,17,4,True,True,22
532,1771,"I know it was you,Fredo",1.193798449612403,0.0412931700632994,129,108,17,4,False,False,23
532,1772,"Jonah, did God say ""in"" or ""on""?",1.193798449612403,0.0441290602199058,129,110,13,6,True,True,32
532,1773,"Oops, sorry about that. I thought you were Ahab.",1.193798449612403,0.0412931700632994,129,108,17,4,False,True,48
532,1774,Did I mention the whale on the island?,1.193798449612403,0.0427346454868216,129,109,15,5,True,True,38
532,1775,Looks like it's just the two of us.,1.193798449612403,0.039799520887428,129,107,19,3,False,True,35
532,1776,"Trust me, PETA will find me faster than any helicopter will see your ""Help Me"" scrawl.",1.193798449612403,0.039799520887428,129,107,19,3,False,True,86
532,1777,We should have stayed with just the fist bump.,1.193798449612403,0.039799520887428,129,107,19,3,False,True,46
532,1778,"Fella, I have no fuckin' idea why we beach ourselves like this.",1.193798449612403,0.0480702199798932,129,113,7,9,False,True,63
532,1779,Great to find a toothpick when you have something stuck between your teeth.,1.193798449612403,0.039799520887428,129,107,19,3,False,True,75
532,1780,I thought climate change was a myth.,1.193798449612403,0.0441290602199058,129,110,13,6,False,True,36
532,1781,Does this human make me look beached?,1.193798449612403,0.0427346454868216,129,109,15,5,True,True,37
532,1782,The last thing on Trevor's mind was a beached whale.,1.193798449612403,0.0427346454868216,129,109,15,5,False,True,52
532,1783,Flipper could have cleared it with no problem!,1.193798449612403,0.0427346454868216,129,109,15,5,False,True,46
532,1784,Well ......they promised the whale watching would be mind blowing.,1.193798449612403,0.0382475859612219,129,106,21,2,False,True,66
532,1785,Try lifting more to the left.,1.193798449612403,0.0382475859612219,129,106,21,2,False,True,29
532,1786,"This was not the ""rescue"" I'd been hoping for...",1.193798449612403,0.0427346454868216,129,109,15,5,False,True,48
532,1787,"Okay, we'll call it a draw.",1.193798449612403,0.039799520887428,129,107,19,3,False,True,27
532,1788,"Well, it's painful to me to be called a fish.",1.193798449612403,0.0441290602199058,129,110,13,6,False,True,45
532,1789,"You requested an UBER, didn't you?",1.193798449612403,0.0427346454868216,129,109,15,5,True,True,34
532,1790,SURF & TURF,1.193798449612403,0.0412931700632994,129,108,17,4,False,False,11
532,1791,Damn you white male!,1.193798449612403,0.0427346454868216,129,109,15,5,False,True,20
532,1792,I thought you could use a little company.,1.193798449612403,0.039799520887428,129,107,19,3,False,True,41
532,1793,"Listen, I was here first.",1.193798449612403,0.0382475859612219,129,106,21,2,False,True,25
532,1794,That was close. I almost drowned.,1.193798449612403,0.0441290602199058,129,110,13,6,False,True,33
532,1795,"The reality show, ""I am in Love with a Whale"", did not end well.",1.193798449612403,0.0427346454868216,129,109,15,5,False,True,64
532,1796,It was my turn to be on top.,1.193798449612403,0.039799520887428,129,107,19,3,False,True,28
532,1797,"I know we were keeping it a secret, Ishmael, but I just couldn't wait any longer.",1.1923076923076923,0.0410014090630856,130,109,17,4,False,True,81
532,1798,"Oh, face it. You didn't really have anything to look forward to, now did ya'?",1.1923076923076923,0.0410014090630856,130,109,17,4,True,True,77
532,1799,My kingdom for a crane!,1.1923076923076923,0.0410014090630856,130,109,17,4,False,True,23
532,1800,I guess it's time to finally install that GPS update.,1.1923076923076923,0.0451541503993715,130,112,11,7,False,True,53
532,1801,We are both washed up!,1.1923076923076923,0.0395203107374121,130,108,19,3,False,True,22
532,1802,My mistake. I thought you were waving for me.,1.1923076923076923,0.0424308393687344,130,110,15,5,False,True,45
532,1803,I didn't know he was a lap whale when I got him.,1.1923076923076923,0.0410014090630856,130,109,17,4,False,True,48
532,1804,Uber?,1.1923076923076923,0.0363776551199756,130,106,23,1,True,True,5
532,1805,My bad. I could have sworn you had a wooden leg.,1.1908396946564883,0.0392449342460972,131,109,19,3,False,True,48
532,1806,NEWS ALERT: RAISED SPERM COUNT PROVES FATAL,1.188976377952756,0.0443428646668774,127,109,12,6,False,False,43
532,1807,"Sorry, I was on autopilot.",1.188976377952756,0.0414285033878759,127,107,16,4,False,True,26
532,1808,"Something to do with magnetic fields and my navigation system, or maybe I'm depressed? I don't know. Just shut up and give me a shove.",1.188976377952756,0.0414285033878759,127,107,16,4,True,True,134
532,1809,"But you said ""Land! Land!""",1.188976377952756,0.0414285033878759,127,107,16,4,False,False,26
532,1810,Sea World was better.,1.188976377952756,0.042910433112614,127,108,14,5,False,True,21
532,1811,At least you're no longer smothered with blanket election coverage.,1.188976377952756,0.042910433112614,127,108,14,5,False,True,67
532,1812,"I'm sorry, I meant skooch over to the left.",1.188976377952756,0.0382929776728512,127,105,20,2,False,True,43
532,1813,Get off my property!,1.188976377952756,0.042910433112614,127,108,14,5,False,True,20
532,1814,"I meant the book, not the actual Moby Dick!!",1.188976377952756,0.0457304496349848,127,110,10,7,False,True,44
532,1815,"Don't hurt me, I am endangered",1.188976377952756,0.0382929776728512,127,105,20,2,False,False,30
532,1816,"I saw the smoke signals, how can I be of assistance?",1.188976377952756,0.0414285033878759,127,107,16,4,True,True,52
532,1817,I could have sworn you said dessert island.,1.188976377952756,0.0414285033878759,127,107,16,4,False,True,43
532,1818,I hate it when this happens!,1.188976377952756,0.0382929776728512,127,105,20,2,False,True,28
532,1819,"Before he began training the whale for the full-gainer with half-twist, Daryl unfortunately forgot to check the wind speed or direction. The catastrophe was immediate.",1.188976377952756,0.0414285033878759,127,107,16,4,False,True,167
532,1820,I told you we weren't ready for the lift from Dirty Dancing.,1.188976377952756,0.0414285033878759,127,107,16,4,False,True,60
532,1821,"""I love to sail forbidden seas, and land on barbarous coasts.” Whale's note to self: Don't take Melville literally.",1.188976377952756,0.0470771537029456,127,111,8,8,False,True,115
532,1822,"Worse than that, it's also spawning season.",1.188976377952756,0.0398915594581907,127,106,18,3,False,True,43
532,1823,This always happens when I blindly follow the sat-nav.,1.188976377952756,0.0398915594581907,127,106,18,3,False,True,54
532,1824,"Of all the beach joints in all the oceans, you flop in on mine.",1.188976377952756,0.0382929776728512,127,105,20,2,False,True,63
532,1825,I'm not sure I get the appeal of island hopping.,1.188976377952756,0.042910433112614,127,108,14,5,False,True,48
532,1826,"Sorry pal, kind of a Moby Dick move on my part.",1.188976377952756,0.0443428646668774,127,109,12,6,False,True,47
532,1827,Last whale on earth meets last man on earth.,1.188976377952756,0.0382929776728512,127,105,20,2,False,True,44
532,1828,"This is no fun for me, either.",1.188976377952756,0.0414285033878759,127,107,16,4,False,True,30
532,1829,"Ishmael, is it?",1.188976377952756,0.042910433112614,127,108,14,5,True,True,15
532,1830,"Well...that one was a bit earthy, unpretentious...and it's got good legs.",1.188976377952756,0.0443428646668774,127,109,12,6,False,True,73
532,1831,Something touched my fin.,1.188976377952756,0.0457304496349848,127,110,10,7,False,True,25
532,1832,It's not too late to just have the salad.,1.188976377952756,0.042910433112614,127,108,14,5,False,True,41
532,1833,You always get on top.,1.188976377952756,0.042910433112614,127,108,14,5,False,True,22
532,1834,"I'm sorry it had to end like this, Ishmael.",1.188976377952756,0.0398915594581907,127,106,18,3,False,True,43
532,1835,What's your beef Jonah? God says to me 'vomit him on dry land.' So you're on dry land.,1.188976377952756,0.0414285033878759,127,107,16,4,True,True,86
532,1836,"Of all the sand spits in all the seas in all the world, you had to flop onto mine",1.188976377952756,0.0414285033878759,127,107,16,4,False,False,81
532,1837,"Aww, Ishmael, I really missed you, too!",1.188976377952756,0.0382929776728512,127,105,20,2,False,True,39
532,1838,Uber beta-tests its new trans-Atlantic service to mixed reviews,1.188976377952756,0.0414285033878759,127,107,16,4,False,False,63
532,1839,"Well, do you want my help or not?",1.188976377952756,0.0414285033878759,127,107,16,4,True,True,33
532,1840,Your UBER driver Miby has arrived,1.188976377952756,0.0414285033878759,127,107,16,4,False,False,33
532,1841,I really gotta stop breaching with my eyes closed.,1.188976377952756,0.0348766882766658,127,103,24,0,False,True,50
532,1842,You can call me Moby,1.188976377952756,0.0443428646668774,127,109,12,6,False,False,20
532,1843,Don't ya just hate it when your gps sends you off on a dead end?,1.188976377952756,0.0457304496349848,127,110,10,7,True,True,64
532,1844,"Any chance you have some SPF 10,000?",1.188976377952756,0.0414285033878759,127,107,16,4,True,True,36
532,1845,What would Jung think? Synchronicity or random coincidence?,1.188976377952756,0.0366246878771765,127,104,22,1,True,True,59
532,1846,"See, I'm a mammal.",1.188976377952756,0.0382929776728512,127,105,20,2,False,True,18
532,1847,"Jonah, meet Job.",1.188976377952756,0.0398915594581907,127,106,18,3,False,True,16
532,1848,The irony of Jonah having survived inside the belly of the whale went unnoticed....,1.188976377952756,0.0443428646668774,127,109,12,6,False,True,83
532,1849,"Nice try, ""Ishmael.""",1.188976377952756,0.042910433112614,127,108,14,5,False,False,20
532,1850,"Cut down on squid, or these molar stains will become permanent.",1.188976377952756,0.0443428646668774,127,109,12,6,False,True,63
532,1851,No way! I beach here too!,1.188976377952756,0.0398915594581907,127,106,18,3,False,True,25
532,1852,"I love you too, but I can't breathe.",1.188976377952756,0.0414285033878759,127,107,16,4,False,True,36
532,1853,And I worried about the zika virus!,1.188976377952756,0.0398915594581907,127,106,18,3,False,True,35
532,1854,"As they say, 'No man is an island upon himself'",1.188976377952756,0.0382929776728512,127,105,20,2,False,False,47
532,1855,"Sorry, I saw a sea spider.",1.188976377952756,0.0443428646668774,127,109,12,6,False,True,26
532,1856,"Sorry, just taking a break while waiting for sea-level rise.",1.188976377952756,0.0382929776728512,127,105,20,2,False,True,60
532,1857,"The sea was angry that day, my friends",1.188976377952756,0.042910433112614,127,108,14,5,False,False,38
532,1858,I like it when you're the big spoon.,1.188976377952756,0.042910433112614,127,108,14,5,False,True,36
532,1859,My coconuts!,1.188976377952756,0.0366246878771765,127,104,22,1,False,True,12
532,1860,"God, I hate crush hour.",1.188976377952756,0.0398915594581907,127,106,18,3,False,True,23
532,1861,Does my snoring bother you?,1.188976377952756,0.0398915594581907,127,106,18,3,True,True,27
532,1862,I'll be all right. I just have to wait here for somebody to save me.,1.188976377952756,0.0414285033878759,127,107,16,4,False,True,68
532,1863,"Whales rule, dude.",1.188976377952756,0.0414285033878759,127,107,16,4,False,True,18
532,1864,"Sorry, did I wake you?",1.188976377952756,0.0382929776728512,127,105,20,2,True,True,22
532,1865,"Please Jonah, not here, right out in the open, in public!",1.188976377952756,0.042910433112614,127,108,14,5,False,True,57
532,1866,"HELP, KELP, its an honest mistake.",1.188976377952756,0.042910433112614,127,108,14,5,False,True,34
532,1867,"Funny, this krill tastes like chicken.",1.188976377952756,0.0398915594581907,127,106,18,3,False,True,38
532,1868,I was told this Airbnb was unoccupied.,1.188976377952756,0.0414285033878759,127,107,16,4,False,True,38
532,1869,"Sorry, but that belly itch was killing me.",1.188976377952756,0.0398915594581907,127,106,18,3,False,True,42
532,1870,Do I have something stuck in my teeth?,1.188976377952756,0.0382929776728512,127,105,20,2,True,True,38
532,1871,Krill cologne always drives me crazy!,1.188976377952756,0.0366246878771765,127,104,22,1,False,True,37
532,1872,"Sorry Ishmael, but I can't let this little incident go viral.",1.188976377952756,0.0414285033878759,127,107,16,4,False,True,61
532,1873,"I think what you meant to say was ""mammal out of water.""",1.188976377952756,0.042910433112614,127,108,14,5,False,False,56
532,1874,"Beached, breeched... we're both in trouble.",1.188976377952756,0.0414285033878759,127,107,16,4,False,True,43
532,1875,"I swam, I soared, I conquered.",1.188976377952756,0.042910433112614,127,108,14,5,False,True,30
532,1876,You're much bigger than the Pokemon back home.,1.188976377952756,0.0382929776728512,127,105,20,2,False,True,46
532,1877,"When I asked you if I could crash here, I thought you knew what I meant!",1.188976377952756,0.0382929776728512,127,105,20,2,False,True,72
532,1878,I was hoping for something easier to prepare,1.188976377952756,0.042910433112614,127,108,14,5,False,False,44
532,1879,"Note to self, never coax a whale, ' into jumping on your lap.'",1.188976377952756,0.0382929776728512,127,105,20,2,False,False,62
532,1880,"I loe these small islands: a warm, juicy morsel and a tooth-pick",1.188976377952756,0.0398915594581907,127,106,18,3,False,False,64
532,1881,"What are you, a Trumpback whale?",1.188976377952756,0.0470771537029456,127,111,8,8,True,True,32
532,1882,How many points for a palm tree and a castaway?,1.188976377952756,0.042910433112614,127,108,14,5,True,True,47
532,1883,"'' BREACHING IS ALL FUN AND GAMES UNTIL SOMEONE GETS HURT !""'",1.188976377952756,0.0398915594581907,127,106,18,3,False,False,61
532,1884,It is high tide already; we need a plan B.,1.188976377952756,0.0382929776728512,127,105,20,2,False,True,42
532,1885,Shall I call you ‘Ishmael’?,1.188976377952756,0.0414285033878759,127,107,16,4,True,True,27
532,1886,"So, you found the bottle?",1.188976377952756,0.0382929776728512,127,105,20,2,True,True,25
532,1887,"So, God, where's this Jonah guy?",1.188976377952756,0.0414285033878759,127,107,16,4,True,True,32
532,1888,I really wasn't that lonely!,1.188976377952756,0.0398915594581907,127,106,18,3,False,True,28
532,1889,The not so well-known effects of global warming.,1.188976377952756,0.0382929776728512,127,105,20,2,False,True,48
532,1890,"Of all the rock piles in all the oceans in all the world, he washes up on mine.",1.188976377952756,0.0398915594581907,127,106,18,3,False,True,79
532,1891,"My bad, I thought it was ""No Man Is ON An Island.""",1.188976377952756,0.0398915594581907,127,106,18,3,False,False,50
532,1892,What a Dick.,1.188976377952756,0.0457304496349848,127,110,10,7,False,True,12
532,1893,So there must be two Prince of Wales islands,1.188976377952756,0.042910433112614,127,108,14,5,False,False,44
532,1894,"I sell term life policies, but it looks like I've caught you at a bad time.",1.188976377952756,0.0398915594581907,127,106,18,3,False,True,75
532,1895,Making eye contact has always been awkward for me.,1.188976377952756,0.042910433112614,127,108,14,5,False,True,50
532,1896,No man on my island.,1.188976377952756,0.0443428646668774,127,109,12,6,False,True,20
532,1897,"C'mon, man. You're krillin' me.",1.188976377952756,0.0398915594581907,127,106,18,3,False,True,31
532,1898,"Sorry, I go a little crazy when somebody calls me Moby Dick.",1.188976377952756,0.0398915594581907,127,106,18,3,False,True,60
532,1899,I worry there's been a breach of etiquette.,1.188976377952756,0.042910433112614,127,108,14,5,False,True,43
532,1900,Hi! My name is Friday.,1.188976377952756,0.0398915594581907,127,106,18,3,False,True,22
532,1901,"Finally, a little piece and quiet.",1.188976377952756,0.042910433112614,127,108,14,5,False,True,34
532,1902,I will love him and pet him and squeeze him and call him George,1.188976377952756,0.0398915594581907,127,106,18,3,False,False,63
532,1903,"Man, Willy made it sound much easier...",1.188976377952756,0.042910433112614,127,108,14,5,False,True,39
532,1904,"Sometimes Moby , you really live up to your name !",1.188976377952756,0.0443428646668774,127,109,12,6,False,True,50
532,1905,"It doesn't look like it right now, but I'm sure we can work something out.",1.188976377952756,0.0398915594581907,127,106,18,3,False,True,74
532,1906,A little help,1.188976377952756,0.0414285033878759,127,107,16,4,False,False,13
532,1907,I think we're the last gasp of climate change.,1.188976377952756,0.0443428646668774,127,109,12,6,False,True,46
532,1908,This habitat encroachment just keeps getting worse.,1.1875,0.0411300750165391,128,108,16,4,False,True,51
532,1909,Did you say krill or kill?,1.1875,0.0396062062662299,128,107,18,3,True,True,26
532,1910,"Of all the sand dunes on all the isles in all the world, she breaches into mine.",1.1875,0.0411300750165391,128,108,16,4,False,True,80
532,1911,"You have to admit, this does solve your loneliness problem.",1.1875,0.0380213108498399,128,106,20,2,False,True,59
532,1912,"Relax, I'm just Island hoping.",1.1875,0.0411300750165391,128,108,16,4,False,True,30
532,1913,"I'm sorry Mr. Hanks, I didn't realize you were shooting a movie on this island.",1.1875,0.0425994667446569,128,109,14,5,False,True,79
532,1914,"Could you stay in your own novel, please?",1.1875,0.0396062062662299,128,107,18,3,True,True,41
532,1915,"Sorry, I mistook you for Captain Ahab.",1.1875,0.0425994667446569,128,109,14,5,False,True,38
532,1916,"I apologize, I was playing PokemonGo and got distracted.",1.1875,0.0440198371531759,128,110,12,6,False,True,56
532,1917,"Funny as they are, ninety-one years of desert island cartoons is enough.",1.1875,0.0440198371531759,128,110,12,6,False,True,72
532,1918,I can't sleep with you breathing on my neck.,1.1875,0.0440198371531759,128,110,12,6,False,True,44
532,1919,Who took my ruby flippers?,1.1875,0.0425994667446569,128,109,14,5,True,True,26
532,1920,"OK, let's face it. You're not Melville, and I'm not white.",1.186046511627907,0.0450659533109824,129,112,10,7,False,True,58
532,1921,You sure you don't want the top bunk?,1.1825396825396826,0.042762977090289,126,108,13,5,True,True,37
532,1922,"Umm... Pete? I'm just going to throw this out there and say what I know the two of us are thinking, this arrangement is just not going to work out.",1.1825396825396826,0.042762977090289,126,108,13,5,True,True,147
532,1923,That's what you get for calling me fat.,1.1825396825396826,0.0380489136332722,126,105,19,2,False,True,39
532,1924,This one's for you Moby.,1.1825396825396826,0.0442228033553812,126,109,11,6,False,True,24
532,1925,"I've missed you, too, Ahab!",1.1825396825396826,0.0412515221857383,126,107,15,4,False,True,27
532,1926,You looked a little deserted on this island.,1.1825396825396826,0.0396825396825396,126,106,17,3,False,True,44
532,1927,Don't you go spouting off.,1.1825396825396826,0.036341927600061,126,104,21,1,False,True,26
532,1928,It's just that I've been feeling this little tickle in my throat.,1.1825396825396826,0.0412515221857383,126,107,15,4,False,True,65
532,1929,me and my big mouth.,1.1825396825396826,0.0396825396825396,126,106,17,3,False,True,20
532,1930,"IT'S ALWAYS ABOUT YOU, ISN'T IT?",1.1825396825396826,0.042762977090289,126,108,13,5,True,True,32
532,1931,"Then I give the right shoulder a good twist, and that should take care of stress you've been feeling the past 12 years.",1.1825396825396826,0.0456359558198669,126,110,9,7,False,True,119
532,1932,"Typical, every time I get wasted I wake up next to a whale.",1.1825396825396826,0.0412515221857383,126,107,15,4,False,True,59
532,1933,I swear it said double occupancy.,1.1825396825396826,0.042762977090289,126,108,13,5,False,True,33
532,1934,Who will ever know?,1.1825396825396826,0.042762977090289,126,108,13,5,True,True,19
532,1935,Stop your damn wailing.,1.1825396825396826,0.042762977090289,126,108,13,5,False,True,23
532,1936,"Well next time speak more clearly. I don't think the genie heard ""stranded on a deserted island with Gail.""",1.1825396825396826,0.042762977090289,126,108,13,5,False,False,107
532,1937,I want to be your Wilson.,1.1825396825396826,0.0442228033553812,126,109,11,6,False,True,25
532,1938,"After four years of shouting and waving, Christopher finally drew attention for his desert island.",1.1825396825396826,0.042762977090289,126,108,13,5,False,True,98
532,1939,Whoops! Could you push me back in?,1.1825396825396826,0.0412515221857383,126,107,15,4,True,True,34
532,1940,"Sorry, gotta cut down on the plankton.",1.1825396825396826,0.042762977090289,126,108,13,5,False,True,38
532,1941,I like to quote John Donne. No man is an island entire of itself.,1.1825396825396826,0.0396825396825396,126,106,17,3,False,True,65
532,1942,First I had to sit through that damn presentation...and now this.....,1.1825396825396826,0.0380489136332722,126,105,19,2,False,True,69
532,1943,"Sucks to be you, little guy.",1.1825396825396826,0.0442228033553812,126,109,11,6,False,True,28
532,1944,How's that hump in your back now?,1.1825396825396826,0.0442228033553812,126,109,11,6,True,True,33
532,1945,This is why Uber fired whales.,1.1825396825396826,0.0412515221857383,126,107,15,4,False,True,30
532,1946,I guess this is why you shouldn't drink and breach.,1.1825396825396826,0.0442228033553812,126,109,11,6,False,True,51
532,1947,Where the fuck is your blowhole?,1.1825396825396826,0.0412515221857383,126,107,15,4,True,True,32
532,1948,This man was an island!,1.1825396825396826,0.0412515221857383,126,107,15,4,False,True,23
532,1949,Bill never imagined his choice for a desert island pet would come true.,1.1825396825396826,0.0412515221857383,126,107,15,4,False,True,71
532,1950,Sure wish I'd reached that coconut a moment sooner!,1.1825396825396826,0.042762977090289,126,108,13,5,False,True,51
532,1951,Sorry we got off to such a bad start.,1.1825396825396826,0.0412515221857383,126,107,15,4,False,True,37
532,1952,Are you 'Jonah'? I've been looking for you!,1.1825396825396826,0.042762977090289,126,108,13,5,True,True,43
532,1953,"So sorry, I was just looking for a dessert island",1.1825396825396826,0.0456359558198669,126,110,9,7,False,False,49
532,1954,This is the last time I trust my GPS.,1.1825396825396826,0.0380489136332722,126,105,19,2,False,True,37
532,1955,"Of all the sand strips in all the seas in all the world, you breach onto mine",1.1825396825396826,0.0442228033553812,126,109,11,6,False,False,77
532,1956,I told you I've gained a few pounds.,1.1825396825396826,0.042762977090289,126,108,13,5,False,True,36
532,1957,Alright Mr. DeMille. I'm ready for my close-up.,1.1825396825396826,0.0442228033553812,126,109,11,6,False,True,47
532,1958,Who's ready to explore the island?,1.1825396825396826,0.036341927600061,126,104,21,1,True,True,34
532,1959,This place isn't big enough for the two of us.,1.1825396825396826,0.0412515221857383,126,107,15,4,False,True,46
532,1960,Blasted timeshares!,1.1825396825396826,0.0380489136332722,126,105,19,2,False,True,19
532,1961,"Ouch, can you slide over a little?",1.1825396825396826,0.0396825396825396,126,106,17,3,True,True,34
532,1962,I love airbnb!,1.1825396825396826,0.0412515221857383,126,107,15,4,False,True,14
532,1963,I feel like I'm crushing you under the weight of my expectations,1.1825396825396826,0.0396825396825396,126,106,17,3,False,False,64
532,1964,Who you calling a beached whale now??!!,1.1825396825396826,0.0396825396825396,126,106,17,3,True,True,39
532,1965,"would you consider a property time-share, no questions asked?",1.1825396825396826,0.0442228033553812,126,109,11,6,True,True,61
532,1966,"It doesn't matter how you got here, just that you are here.",1.1825396825396826,0.0380489136332722,126,105,19,2,False,True,59
532,1967,"I'm stranded, you dolt! Don't just lie there, call PETA!",1.1825396825396826,0.0412515221857383,126,107,15,4,False,True,56
532,1968,All I wanted was to orca-strate your rescue...,1.1825396825396826,0.042762977090289,126,108,13,5,False,True,46
532,1969,Can you get me into Sea World?,1.1825396825396826,0.0396825396825396,126,106,17,3,True,True,30
532,1970,That's why they call me a humpback.,1.1825396825396826,0.042762977090289,126,108,13,5,False,True,35
532,1971,Did someone call for an Uber?,1.1825396825396826,0.0396825396825396,126,106,17,3,True,True,29
532,1972,I think I'm being followed.,1.1825396825396826,0.042762977090289,126,108,13,5,False,True,27
532,1973,"In one big bite I get my protein, my veggies and a toothpick",1.1825396825396826,0.0442228033553812,126,109,11,6,False,False,60
532,1974,Let's stop our blubbering and just try to get along.,1.1825396825396826,0.042762977090289,126,108,13,5,False,True,52
532,1975,I told you to stop calling me Moby.,1.1825396825396826,0.0412515221857383,126,107,15,4,False,True,35
532,1976,Ok... how about best of 2 out of 3?,1.1825396825396826,0.036341927600061,126,104,21,1,True,True,35
532,1977,"Guys, I captured my first Poké-man!",1.1825396825396826,0.0412515221857383,126,107,15,4,False,True,35
532,1978,White Whales matter.,1.1825396825396826,0.0412515221857383,126,107,15,4,False,True,20
532,1979,"Yes, flossing can be difficult but it's necessary",1.1825396825396826,0.0396825396825396,126,106,17,3,False,False,49
532,1980,"Excuse me, sir. But if I can have just a moment of your time I'd like to tell you about our product...",1.1825396825396826,0.0412515221857383,126,107,15,4,False,True,102
532,1981,I'm sorry. Was this beach already taken?,1.1825396825396826,0.0380489136332722,126,105,19,2,True,True,40
532,1982,"I warned you not to mention ""global warming"" again...",1.1825396825396826,0.0396825396825396,126,106,17,3,False,True,53
532,1983,SPF 1000,1.1825396825396826,0.0412515221857383,126,107,15,4,False,False,8
532,1984,"Finally,"" Ishmael sighed, ""you've come back for me.",1.1825396825396826,0.0412515221857383,126,107,15,4,False,True,51
532,1985,"I yelled HELP, not KELP.",1.1825396825396826,0.0396825396825396,126,106,17,3,False,True,24
532,1986,"Sorry Buddy, but it's the only place I can plank.",1.1825396825396826,0.042762977090289,126,108,13,5,False,True,49
532,1987,Cry me an ocean.,1.1825396825396826,0.0380489136332722,126,105,19,2,False,True,16
532,1988,Beached!! Just my luck.,1.1825396825396826,0.036341927600061,126,104,21,1,False,True,23
532,1989,I hope that is krill in your pocket,1.1825396825396826,0.0380489136332722,126,105,19,2,False,False,35
532,1990,"""You're in my parking space"".",1.1825396825396826,0.0412515221857383,126,107,15,4,False,True,29
532,1991,"I'm sorry, but I see now, you can't possibly be Ahab....",1.1825396825396826,0.0380489136332722,126,105,19,2,False,True,56
532,1992,"Save the Whales, another entitlement program!",1.1825396825396826,0.0412515221857383,126,107,15,4,False,True,45
532,1993,Every refuge has a price.,1.1825396825396826,0.0442228033553812,126,109,11,6,False,True,25
532,1994,I'm the wrong Jonah. He lives on the next island.,1.1825396825396826,0.0396825396825396,126,106,17,3,False,True,49
532,1995,Hail the demise of the Wicked Witch of Key West!,1.1825396825396826,0.042762977090289,126,108,13,5,False,True,48
532,1996,I wished for a well not a whale.,1.1825396825396826,0.042762977090289,126,108,13,5,False,True,32
532,1997,I'm sorry. But there're so few places to get beached now.,1.1825396825396826,0.0380489136332722,126,105,19,2,False,True,57
532,1998,"I hate to be a bother, but I think the Big Guy wanted you to throw me up on a slightly larger piece of land.",1.1825396825396826,0.042762977090289,126,108,13,5,False,True,108
532,1999,I preferred the ending in the book.,1.1825396825396826,0.0412515221857383,126,107,15,4,False,True,35
532,2000,Jonah?!! I've felt empty without you.,1.1825396825396826,0.0412515221857383,126,107,15,4,True,True,37
532,2001,"Indeed we are, but you are an exceptionally large mammal.",1.1825396825396826,0.0442228033553812,126,109,11,6,False,True,57
532,2002,I've put on a little weight since we first met.,1.1825396825396826,0.0412515221857383,126,107,15,4,False,True,47
532,2003,You called for an Uber x-whale?,1.1825396825396826,0.0380489136332722,126,105,19,2,True,True,31
532,2004,"Ah Jonah, not again.",1.1825396825396826,0.042762977090289,126,108,13,5,False,True,20
532,2005,Stop resisting!,1.1825396825396826,0.0412515221857383,126,107,15,4,False,True,15
532,2006,Am I getting heavy?,1.1825396825396826,0.0412515221857383,126,107,15,4,True,True,19
532,2007,We should have moved in with your parents.,1.1825396825396826,0.0442228033553812,126,109,11,6,False,True,42
532,2008,"Survivor’s Log, August 14th: Must catch bigger live bait—fishing with plankton proven perilous.",1.1825396825396826,0.0396825396825396,126,106,17,3,False,True,95
532,2009,I hate dumping on people.,1.1825396825396826,0.042762977090289,126,108,13,5,False,True,25
532,2010,"You know, the whale made it over the kid in the movie.",1.1825396825396826,0.0396825396825396,126,106,17,3,False,True,54
532,2011,"After being set free by Sea World, Shamu never could give up performing. Unfortunately he was a bit rusty.",1.1825396825396826,0.042762977090289,126,108,13,5,False,True,106
532,2012,You're off the island.,1.1825396825396826,0.0442228033553812,126,109,11,6,False,True,22
532,2013,Hmm --- Did he yell breach or beach?,1.1825396825396826,0.0412515221857383,126,107,15,4,True,True,36
532,2014,Next time a bigger island,1.1825396825396826,0.0412515221857383,126,107,15,4,False,False,25
532,2015,This was not on my list of ten things to take if stranded on a tropical island!,1.1825396825396826,0.042762977090289,126,108,13,5,False,True,79
532,2016,"Ever since I was a calf, I've felt like a mammal out of water.",1.1825396825396826,0.036341927600061,126,104,21,1,False,True,62
